gene	chr	snp	clr	start	end	ncd05	ncd04	ncd03	facet	immune	qw_queen	qw_worker	mq_queen	mq_male	mw_male	mw_worker	male_biased_tissues	nonmale_biased_tissues	male_bias_index	worker_biased_tissues	nonworker_biased_tissues	worker_bias_index	queen_biased_tissues	nonqueen_biased_tissues	queen_bias_index	density	candens
LOC105199270	CM031907.1	12108911	0.180785667648593	12105628	12110628	0.49347981620273	0.393483229405027	0.293488968526142	CM031907.1	0	3	2	1	4	5	1	9	2	7	3	8	-5	4	6	-2	0.00798596697202998	0
LOC105200143	CM031904.1	4361016	0.298187588312345	4356678	4361678	0.493512340795734	0.393515974519327	0.293522084153997	CM031904.1	0	3	0	0	7	6	0	13	0	13	0	9	-9	3	7	-4	0.00798596697202998	0
LOC105200347	CM031907.1	13311407	0.278089301317792	13308128	13313128	0.493429673264993	0.393439241832781	0.293455331472286	CM031907.1	0	0	5	5	2	0	8	2	13	-11	13	0	13	5	7	-2	0.00798596697202998	0
LOC105200788	CM031902.1	22811183	0.254422259820856	22808306	22813306	0.493623747747847	0.393627881431981	0.293634830598534	CM031902.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798596697202998	0
LOC105201677	CM031907.1	10540206	0.17278689965255	10535628	10540628	0.493174146594551	0.393181304831835	0.293193345881628	CM031907.1	0	0	2	0	4	4	0	8	0	8	2	4	-2	0	6	-6	0.00798596697202998	0
LOC105201850	CM031909.1	527686	0.178577518828291	525150	530150	0.493226519281777	0.393229406390329	0.293234262625231	CM031909.1	0	0	3	2	1	0	4	1	6	-5	7	0	7	2	4	-2	0.00798596697202998	0
LOC105201987	CM031901.1	6633999	0.278953099424839	6630906	6635906	0.493143664634124	0.393151791257236	0.293165461759692	CM031901.1	0	6	0	2	3	6	0	9	2	7	0	12	-12	8	3	5	0.00798596697202998	0
LOC105202010	CM031901.1	7385715	0.271136016566189	7380906	7385906	0.493514998165931	0.393517957677561	0.293522933711693	CM031901.1	1	2	2	6	1	2	4	3	10	-7	6	4	2	8	3	5	0.00798596697202998	0
LOC105202044	CM031901.1	7977517	0.250789168517485	7973406	7978406	0.493029695319847	0.393037308136494	0.293050116374625	CM031901.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798596697202998	0
LOC105203581	CM031916.1	4934380	0.234443159485608	4929985	4934985	0.493292191591219	0.393301367469386	0.293316799760447	CM031916.1	1	2	1	2	2	1	1	3	3	0	2	3	-1	4	3	1	0.00798596697202998	0
LOC105203824	CM031906.1	4422965	0.164186055885303	4420130	4425130	0.493256138370863	0.39326220986411	0.293272421775164	CM031906.1	0	0	7	9	1	0	11	1	20	-19	18	0	18	9	8	1	0.00798596697202998	0
LOC105204179	CM031911.1	14626556	0.178270382999195	14623786	14628786	0.493193918841427	0.393200828816731	0.293212451956195	CM031911.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798596697202998	0
LOC105205133	CM031916.1	9223326	0.293324791601776	9219985	9224985	0.493681080318958	0.393686792681136	0.2936963949357	CM031916.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798596697202998	0
LOC105207467	CM031906.1	15096918	0.275177386286394	15092630	15097630	0.49345649269381	0.393461425870877	0.293469720950919	CM031906.1	0	1	4	2	2	1	5	3	7	-4	9	2	7	3	6	-3	0.00798596697202998	0
LOC120357025	CM031902.1	11491115	0.20800600852521	11488306	11493306	0.493597220791027	0.393605621939811	0.293619745372524	CM031902.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798596697202998	0
LOC120357920	CM031905.1	790247	0.212668123155893	785972	790972	0.493115025087062	0.393120195075422	0.293128892444368	CM031905.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798596697202998	0
LOC120358787	CM031910.1	3835935	0.223790466907687	3833253	3838253	0.493246763848797	0.393253523375583	0.293264892626633	CM031910.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798596697202998	0
LOC120359032	CM031911.1	15523551	0.231081703335377	15518786	15523786	0.493184419453375	0.393187352278227	0.293192285695859	CM031911.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798596697202998	0
LOC120359495	CM031914.1	8135791	0.213990209493538	8132091	8137091	0.493221418923734	0.393228146099871	0.293239461336876	CM031914.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798596697202998	0
LOC120357927	CM031905.1	23675697	5.07987964547351	23670972	23675972	0.477725416639674	0.378299086877198	0.279282696493522	CM031905.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798600769377427	0
LOC105193809	CM031916.1	25127735	4.01507069734112	25124985	25129985	0.47770643831502	0.378489001372567	0.279829246349241	CM031916.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798626762182066	0
LOC105194686	CM031911.1	4458929	10.2862331498908	4456286	4461286	0.486054162624863	0.386153985645567	0.286323509783875	CM031911.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0079867684299794	0
LOC105205654	CM031905.1	24268590	10.3381338744678	24265972	24270972	0.486140305971854	0.386220176009843	0.286355812973547	CM031905.1	0	3	6	1	4	5	1	9	2	7	7	8	-1	4	10	-6	0.0079867684299794	0
LOC105205657	CM031905.1	24268590	10.3381338744678	24265972	24270972	0.486140305971854	0.386220176009843	0.286355812973547	CM031905.1	0	3	1	0	11	11	0	22	0	22	1	14	-13	3	12	-9	0.0079867684299794	0
LOC105205420	CM031907.1	10693486	0.694308266769156	10690628	10695628	0.479993161731002	0.38021031983433	0.28058214360241	CM031907.1	0	4	0	0	3	5	0	8	0	8	0	9	-9	4	3	1	0.00798683703462244	0
LOC105195279	CM031905.1	5585598	2.23869494652143	5580972	5585972	0.478263895956976	0.378369132165859	0.278549898897747	CM031905.1	0	1	8	3	2	0	9	2	12	-10	17	1	16	4	10	-6	0.0079869747978984	0
LOC105196506	CM031908.1	19166127	4.93351898286724	19163507	19168507	0.477655511798901	0.3778854981365	0.278280634345745	CM031908.1	0	10	0	8	0	5	1	5	9	-4	1	15	-14	18	0	18	0.00798750833647456	0
LOC105199725	CM031915.1	298298	4.95606449048793	294115	299115	0.4779513788776	0.378659847230113	0.279873255667035	CM031915.1	0	2	2	0	3	4	0	7	0	7	2	6	-4	2	5	-3	0.00798750833647456	0
LOC120357645	CM031904.1	16790536	4.93189541132131	16786678	16791678	0.477916164798289	0.378154635797983	0.278564169583069	CM031904.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798750833647456	0
LOC105204814	CM031916.1	6222128	4.20466248738944	6217485	6222485	0.477543871316971	0.377902365211439	0.278517945979069	CM031916.1	0	3	1	1	2	2	0	4	1	3	1	5	-4	4	3	1	0.00798769430547273	0
LOC113005416	CM031908.1	2198342	4.21002519827709	2193507	2198507	0.477940660478689	0.377991031558694	0.278077623944836	CM031908.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798769430547273	0
LOC105197876	CM031910.1	13577252	4.85585586904108	13573253	13578253	0.477892817925722	0.378475187090474	0.279473413872145	CM031910.1	0	0	9	2	3	1	10	4	12	-8	19	1	18	2	12	-10	0.00798852139377343	0
LOC105198315	CM031912.1	17283740	4.77189767654113	17278854	17283854	0.477616194108803	0.377897063649584	0.278379511737085	CM031912.1	1	2	2	5	1	2	6	3	11	-8	8	4	4	7	3	4	0.00798852139377343	0
LOC105193810	CM031916.1	25129049	4.33914800445763	25124985	25129985	0.47770643831502	0.378489001372567	0.279829246349241	CM031916.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798863309764959	0
LOC105193882	CM031906.1	22619976	4.32572336098247	22615130	22620130	0.477989748139215	0.3781828314742	0.278514467698709	CM031906.1	0	2	2	3	1	1	3	2	6	-4	5	3	2	5	3	2	0.00798863309764959	0
LOC105194129	CM031913.1	8310559	10.1501764646013	8308017	8313017	0.488066375802509	0.388117176953223	0.288203225004999	CM031913.1	0	0	5	0	6	1	3	7	3	4	8	1	7	0	11	-11	0.00798902995530914	0
LOC105202936	CM031905.1	12347061	10.1682424144265	12343472	12348472	0.488185945058968	0.388233962647677	0.28831528324582	CM031905.1	0	3	1	7	0	0	3	0	10	-10	4	3	1	10	1	9	0.00798902995530914	0
LOC120358901	CM031901.1	31269607	4.6410578376554	31265906	31270906	0.477716872077021	0.378123605276175	0.278821648849319	CM031901.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00798904662535115	0
LOC113005587	CM031909.1	9081897	5.61809548420001	9077650	9082650	0.49568966	0.39568966	0.29568966	CM031909.1	0	0	6	8	0	0	11	0	19	-19	17	0	17	8	6	2	0.00798952294793516	0
LOC105195139	CM031905.1	1318627	7.73165140408071	1315972	1320972	0.478941789682086	0.379081632013431	0.27932155225842	CM031905.1	0	1	7	11	0	0	13	0	24	-24	20	1	19	12	7	5	0.00798977593937627	0
LOC105205843	CM031905.1	24327334	7.77511170258271	24323472	24328472	0.478987534839135	0.379389051863821	0.28007685876735	CM031905.1	0	7	0	0	2	9	0	11	0	11	0	16	-16	7	2	5	0.00798977593937627	0
LOC105199255	CM031916.1	26424952	0.850422001734728	26419985	26424985	0.493885639552928	0.393887503464094	0.293890635804797	CM031916.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799006683707089	0
LOC113003240	CM031905.1	23370830	0.864993841749012	23365972	23370972	0.493717491598957	0.393719733707578	0.293723502482805	CM031905.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799006683707089	0
LOC113005225	CM031910.1	3732683	8.39178517599171	3728253	3733253	0.479785686327972	0.380947120396698	0.282925983734031	CM031910.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799032701522932	0
LOC105204883	CM031916.1	6917031	9.07753808400945	6912485	6917485	0.491595824969194	0.391620404612631	0.291661837563262	CM031916.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799039502362169	0
LOC105197361	CM031916.1	12433137	0.250647878846621	12429985	12434985	0.480561983047036	0.380836026788564	0.281304708545911	CM031916.1	0	4	0	0	1	5	0	6	0	6	0	9	-9	4	1	3	0.0079906980652083	0
LOC105198180	CM031904.1	17448922	9.40395985451364	17444178	17449178	0.49145749576883	0.391470555913685	0.291492576487583	CM031904.1	0	1	3	1	1	3	4	4	5	-1	7	4	3	2	4	-2	0.00799117689307	0
LOC105193521	CM031907.1	18116706	6.78232515289528	18113128	18118128	0.478620872808652	0.378787387115933	0.279073161354	CM031907.1	0	4	0	8	1	1	2	2	10	-8	2	5	-3	12	1	11	0.00799180613259888	0
LOC105193894	CM031906.1	21919920	8.84623649508751	21915130	21920130	0.480626826489432	0.381030234313896	0.28171959921401	CM031906.1	0	3	4	2	6	3	2	9	4	5	6	6	0	5	10	-5	0.00799205063681601	0
LOC105203211	CM031906.1	8758744	8.85641605242115	8755130	8760130	0.480549565349839	0.381381738687201	0.282800594854796	CM031906.1	0	4	3	2	0	1	3	1	5	-4	6	5	1	6	3	3	0.00799205063681601	0
LOC105207664	CM031914.1	14421998	9.97472499977141	14417091	14422091	0.48870239146505	0.388871458265182	0.289157387391224	CM031914.1	0	1	4	4	2	2	4	4	8	-4	8	3	5	5	6	-1	0.007992839312163	0
LOC105207665	CM031914.1	14421998	9.97472499977141	14417091	14422091	0.48870239146505	0.388871458265182	0.289157387391224	CM031914.1	0	0	1	2	0	0	2	0	4	-4	3	0	3	2	1	1	0.007992839312163	0
LOC105194444	CM031909.1	2883868	10.1866643765348	2880150	2885150	0.484627952047256	0.384755805743936	0.284973346476146	CM031909.1	0	0	2	1	2	1	3	3	4	-1	5	1	4	1	4	-3	0.00799365604624983	0
LOC105196193	CM031908.1	18819143	10.2264031210951	18816007	18821007	0.484978391430139	0.385257214783908	0.285730997499297	CM031908.1	0	2	0	3	6	7	3	13	6	7	3	9	-6	5	6	-1	0.00799365604624983	0
LOC105196307	CM031904.1	2824388	10.2281588420245	2821678	2826678	0.484613838233962	0.385395940530104	0.286721972904614	CM031904.1	0	10	0	0	12	13	0	25	0	25	0	23	-23	10	12	-2	0.00799365604624983	0
LOC105198017	CM031909.1	4809777	10.2300402351613	4805150	4810150	0.484653219989144	0.385454480592467	0.286812777908816	CM031909.1	0	3	2	5	0	1	4	1	9	-8	6	4	2	8	2	6	0.00799365604624983	0
LOC105202150	CM031908.1	6005478	10.1177768704989	6001007	6006007	0.48470398250633	0.384747913748324	0.284822688018139	CM031908.1	0	1	0	1	5	9	1	14	2	12	1	10	-9	2	5	-3	0.00799365604624983	0
LOC120358723	CM031909.1	2883868	10.1866643765348	2880150	2885150	0.484627952047256	0.384755805743936	0.284973346476146	CM031909.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799365604624983	0
LOC105206263	CM031908.1	15325643	2.44444868609924	15321007	15326007	0.478299958269264	0.378597054857861	0.279106807179103	CM031908.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0079942186406645	0
LOC105195470	CM031910.1	10214704	9.75712730008706	10210753	10215753	0.482936460578992	0.383072174842265	0.283303648617875	CM031910.1	0	3	0	2	5	6	2	11	4	7	2	9	-7	5	5	0	0.00799431542635866	0
LOC105207642	CM031914.1	14240904	9.70279826673514	14237091	14242091	0.482486431217626	0.382887982281747	0.283572314661453	CM031914.1	0	8	1	10	1	1	5	2	15	-13	6	9	-3	18	2	16	0.00799431542635866	0
LOC113003642	CM031903.1	3898561	8.59772283013459	3895132	3900132	0.492547522700988	0.392561073349558	0.292583886261415	CM031903.1	0	1	4	7	0	0	10	0	17	-17	14	1	13	8	4	4	0.00799749267104457	0
LOC105197317	CM031911.1	14091712	0.422429410126256	14088786	14093786	0.493614199358882	0.393618808218954	0.293626556289975	CM031911.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799866262766118	0
LOC105197732	CM031910.1	15877595	0.435398230338294	15873253	15878253	0.493217125659729	0.39322270752172	0.293232096431101	CM031910.1	0	1	4	0	10	7	0	17	0	17	4	8	-4	1	14	-13	0.00799866262766118	0
LOC105201160	CM031901.1	14416728	0.348997120407034	14413406	14418406	0.493226657827351	0.393232292212373	0.293241769340004	CM031901.1	0	11	0	1	2	11	0	13	1	12	0	22	-22	12	2	10	0.00799866262766118	0
LOC105202415	CM031907.1	6165952	0.356554872188511	6163128	6168128	0.493201375255699	0.393208879582702	0.293221502300318	CM031907.1	0	3	2	0	4	6	0	10	0	10	2	9	-7	3	6	-3	0.00799866262766118	0
LOC105204758	CM031903.1	4438132	0.397931739631787	4435132	4440132	0.493316015288303	0.393323677332621	0.293336563286921	CM031903.1	0	10	0	5	2	7	0	9	5	4	0	17	-17	15	2	13	0.00799866262766118	0
LOC105205736	CM031905.1	23579025	0.445014619517664	23575972	23580972	0.493060295727863	0.393066233570434	0.293076223401434	CM031905.1	0	0	6	5	4	1	6	5	11	-6	12	1	11	5	10	-5	0.00799866262766118	0
LOC105208010	CM031908.1	15523843	0.36739138384614	15521007	15526007	0.493152244681947	0.393158046381913	0.293167805931761	CM031908.1	0	5	0	2	0	3	0	3	2	1	0	8	-8	7	0	7	0.00799866262766118	0
LOC113003234	CM031905.1	24795550	0.326149322256683	24790972	24795972	0.493373245469815	0.393375684740959	0.293379786872611	CM031905.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799866262766118	0
LOC113005171	CM031906.1	8660678	0.424197282864611	8657630	8662630	0.493631632538156	0.3936347088892	0.293639880537854	CM031906.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799866262766118	0
LOC120358972	CM031911.1	6155288	0.413435149794168	6151286	6156286	0.493207924820843	0.393213307183369	0.293222360651576	CM031911.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799866262766118	0
LOC105200652	CM031915.1	7027178	6.60115917374567	7024115	7029115	0.478369075247067	0.379151146579743	0.280489236429375	CM031915.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799872453733877	0
LOC105194764	CM031901.1	12370378	9.98845991716138	12365906	12370906	0.484024406386948	0.384439724642237	0.285145888603994	CM031901.1	0	10	0	11	0	4	3	4	14	-10	3	14	-11	21	0	21	0.0079989958379024	0
LOC105198839	CM031915.1	7735882	10.0960253726708	7731615	7736615	0.483970207919924	0.38423172337141	0.284676785734054	CM031915.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0079989958379024	0
LOC105199782	CM031907.1	3958955	10.0545330717519	3955628	3960628	0.484317452664544	0.384481102208513	0.284759619601292	CM031907.1	0	2	3	1	1	1	5	2	6	-4	8	3	5	3	4	-1	0.0079989958379024	0
LOC105202303	CM031907.1	17444225	9.99887776485019	17440628	17445628	0.484319996525904	0.384634734132941	0.285169946467339	CM031907.1	0	1	6	3	2	0	6	2	9	-7	12	1	11	4	8	-4	0.0079989958379024	0
LOC105194480	CM031914.1	7334218	9.87742250038087	7329591	7334591	0.483534011657038	0.38369335060529	0.283964846712192	CM031914.1	0	3	2	5	2	2	5	4	10	-6	7	5	2	8	4	4	0.00799921534753916	0
LOC105195748	CM031904.1	27120402	9.83120180503286	27116678	27121678	0.483228360896209	0.383428315583374	0.283769092058615	CM031904.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799921534753916	0
LOC105201149	CM031906.1	19303516	9.87805007780113	19300130	19305130	0.483364564745033	0.383607761197757	0.284022052754984	CM031906.1	0	13	0	1	6	13	0	19	1	18	0	26	-26	14	6	8	0.00799921534753916	0
LOC105202004	CM031901.1	7297571	9.90738400681616	7293406	7298406	0.483344948407058	0.383990579786676	0.285088041803217	CM031901.1	0	3	3	1	3	3	4	6	5	1	7	6	1	4	6	-2	0.00799921534753916	0
LOC105202452	CM031910.1	6655660	9.91887439699758	6650753	6655753	0.483406749606714	0.383699924505241	0.284199188185554	CM031910.1	0	2	4	4	2	1	3	3	7	-4	7	3	4	6	6	0	0.00799921534753916	0
LOC105206645	CM031906.1	21516153	9.91070156760973	21512630	21517630	0.483156647530062	0.384274201524445	0.286169491494135	CM031906.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799921534753916	0
LOC120357545	CM031904.1	21619809	9.89938425011775	21616678	21621678	0.48357389362709	0.383656986379323	0.283798618385756	CM031904.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799921534753916	0
LOC105197255	CM031903.1	8207239	9.12628189017403	8202632	8207632	0.480935242013328	0.381096837628467	0.281373225965831	CM031903.1	0	0	4	1	2	1	4	3	5	-2	8	1	7	1	6	-5	0.00799948081181348	0
LOC105198186	CM031902.1	16390815	9.11083206120759	16388306	16393306	0.481547916945388	0.381712103147702	0.28199266491248	CM031902.1	0	3	1	7	0	0	4	0	11	-11	5	3	2	10	1	9	0.00799948081181348	0
LOC105202821	CM031916.1	24770882	9.16167041055962	24767485	24772485	0.481273744451551	0.381741243881552	0.282539090148696	CM031916.1	0	0	7	3	2	2	9	4	12	-8	16	2	14	3	9	-6	0.00799948081181348	0
LOC105193708	CM031908.1	21136564	7.55054950313954	21133507	21138507	0.479203728683544	0.379559545505328	0.28016902681098	CM031908.1	0	1	2	3	4	4	4	8	7	1	6	5	1	4	6	-2	0.00799966800797419	0
LOC105195007	CM031902.1	617756	7.6277063052936	613306	618306	0.478813682414902	0.378966722257812	0.279229315599098	CM031902.1	0	0	8	1	3	2	7	5	8	-3	15	2	13	1	11	-10	0.00799966800797419	0
LOC105195465	CM031912.1	7753389	7.53481585714235	7748854	7753854	0.479245843666586	0.379889351967601	0.280989787723737	CM031912.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799966800797419	0
LOC105195468	CM031912.1	7753389	7.53481585714235	7748854	7753854	0.479245843666586	0.379889351967601	0.280989787723737	CM031912.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00799966800797419	0
LOC105201532	CM031906.1	17927457	7.60992211315559	17922630	17927630	0.478918902993082	0.379366289856375	0.280132554542819	CM031906.1	0	1	10	2	5	0	6	5	8	-3	16	1	15	3	15	-12	0.00799966800797419	0
LOC105202166	CM031909.1	9294398	7.60672356294617	9290150	9295150	0.478752701537864	0.3787558350219	0.278761216628982	CM031909.1	0	12	1	3	5	14	0	19	3	16	1	26	-25	15	6	9	0.00799966800797419	0
LOC105205193	CM031906.1	24834145	7.51476637543857	24830130	24835130	0.47923491203885	0.379663362292024	0.280396926546788	CM031906.1	0	3	3	1	5	3	0	8	1	7	3	6	-3	4	8	-4	0.00799966800797419	0
LOC105193099	CM031915.1	1521421	9.46580215987308	1516615	1521615	0.482214876407619	0.382404462803028	0.282728066018443	CM031915.1	0	1	6	2	6	3	4	9	6	3	10	4	6	3	12	-9	0.00800023668581067	0
LOC105204592	CM031903.1	1121050	9.47148108987824	1117632	1122632	0.482089305277739	0.382352430106869	0.282801455714221	CM031903.1	0	2	2	2	3	4	2	7	4	3	4	6	-2	4	5	-1	0.00800023668581067	0
LOC113004711	CM031909.1	9796192	9.38589715038484	9792650	9797650	0.481842396717902	0.381963523341878	0.28217046452921	CM031909.1	0	0	2	2	0	0	4	0	6	-6	6	0	6	2	2	0	0.00800023668581067	0
LOC105197670	CM031910.1	16620633	1.02588343290455	16615753	16620753	0.493973870444752	0.3939796041872	0.29398923849154	CM031910.1	0	4	0	4	0	0	3	0	7	-7	3	4	-1	8	0	8	0.00800076054591708	0
LOC105198388	CM031915.1	3071283	1.03286986058887	3066615	3071615	0.493790977323641	0.393795805064295	0.293803919113133	CM031915.1	0	2	2	0	9	7	1	16	1	15	3	9	-6	2	11	-9	0.00800076054591708	0
LOC105207638	CM031914.1	14219645	1.03642913297629	14217091	14222091	0.494215828802778	0.394219831896202	0.294226556043675	CM031914.1	0	3	2	1	5	3	1	8	2	6	3	6	-3	4	7	-3	0.00800076054591708	0
LOC120356777	CM031908.1	4256104	0.966919766600995	4253507	4258507	0.493805752724133	0.393813489246288	0.293826491660002	CM031908.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00800076054591708	0
LOC120358498	CM031908.1	10565606	1.02986570576826	10561007	10566007	0.494395681722507	0.394397298394477	0.294400013342157	CM031908.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00800076054591708	0
LOC120359848	CM031901.1	9069136	0.944868006344635	9065906	9070906	0.493835778123194	0.393840284575538	0.29384785817586	CM031901.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00800076054591708	0
LOC105195776	CM031904.1	27867616	2.50000602482714	27864178	27869178	0.478645063341622	0.379219670427423	0.280203533555272	CM031904.1	0	4	1	9	0	1	8	1	17	-16	9	5	4	13	1	12	0.00800097943916307	0
LOC105197747	CM031910.1	15574165	2.59004802617983	15570753	15575753	0.478453240492197	0.379050779048776	0.280074066735005	CM031910.1	0	1	2	0	2	3	1	5	1	4	3	4	-1	1	4	-3	0.00800097943916307	0
LOC105193139	CM031916.1	16579877	10.2257027195583	16574985	16579985	0.485511214872813	0.385650417477549	0.285886951842754	CM031916.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0080018133646638	0
LOC105196992	CM031911.1	2044366	10.2532885820584	2041286	2046286	0.48541129853208	0.385462801550245	0.285550370364542	CM031911.1	0	1	4	3	4	1	3	5	6	-1	7	2	5	4	8	-4	0.0080018133646638	0
LOC105201732	CM031913.1	4060588	10.1164167691885	4058017	4063017	0.485225657619313	0.385792887596165	0.286754887364591	CM031913.1	0	3	3	5	1	1	5	2	10	-8	8	4	4	8	4	4	0.0080018133646638	0
LOC113004509	CM031913.1	5372486	10.1446790301024	5368017	5373017	0.485507685586106	0.385577520902407	0.2856962311395	CM031913.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0080018133646638	0
LOC105193147	CM031903.1	12428238	8.17663073325656	12425132	12430132	0.479665073093797	0.379964335623855	0.280476755447002	CM031903.1	0	0	9	0	1	0	10	1	10	-9	19	0	19	0	10	-10	0.00800221977842389	0
LOC105194246	CM031906.1	18393627	8.15450246946961	18390130	18395130	0.479872933197129	0.380185613710408	0.280720803877273	CM031906.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00800221977842389	0
LOC105194955	CM031902.1	990760	8.20408350452243	985806	990806	0.47953488748053	0.379857187059774	0.280409088317344	CM031902.1	0	1	5	1	8	6	2	14	3	11	7	7	0	2	13	-11	0.00800221977842389	0
LOC105196318	CM031908.1	18636986	8.22417759790051	18633507	18638507	0.479900092340129	0.380390745542963	0.281229692531563	CM031908.1	0	4	3	6	4	1	7	5	13	-8	10	5	5	10	7	3	0.00800221977842389	0
LOC105196327	CM031908.1	18636986	8.22417759790051	18633507	18638507	0.479900092340129	0.380390745542963	0.281229692531563	CM031908.1	0	0	3	0	3	1	3	4	3	1	6	1	5	0	6	-6	0.00800221977842389	0
LOC105196993	CM031911.1	2173616	8.15261190992996	2168786	2173786	0.479901065085067	0.380347413371009	0.281110792119855	CM031911.1	0	2	7	5	6	1	8	7	13	-6	15	3	12	7	13	-6	0.00800221977842389	0
LOC105199894	CM031907.1	16174383	8.26440738496939	16170628	16175628	0.479796429488415	0.380156096557495	0.2807716184906	CM031907.1	0	2	2	1	5	6	2	11	3	8	4	8	-4	3	7	-4	0.00800221977842389	0
LOC105201367	CM031913.1	5592125	8.23924634193632	5588017	5593017	0.479907056246348	0.380273649014806	0.280900896465347	CM031913.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00800221977842389	0
LOC105203873	CM031906.1	4059622	8.15662167671297	4055130	4060130	0.48010208313139	0.380530534881369	0.281263160984691	CM031906.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00800221977842389	0
LOC105192839	CM031908.1	21534323	9.52557975263568	21531007	21536007	0.490499391675094	0.39051705034857	0.290546863676512	CM031908.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00800263802196408	0
LOC105196987	CM031911.1	2019525	10.2299995960114	2016286	2021286	0.486867450436011	0.387360144173432	0.288194115647877	CM031911.1	0	10	0	11	0	1	5	1	16	-15	5	11	-6	21	0	21	0.00800450827173447	0
LOC105199165	CM031913.1	6349769	10.1734090567548	6345517	6350517	0.486623338396655	0.386699891094251	0.286829806805892	CM031913.1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00800450827173447	0
